;N°;NIVEL;DEPARTAMENTO;PROVINCIA;MUNICIPIO/TIOC;ÁREA;TOTAL;;;;;;;;;DISTRIBUCIÓN PORCENTUAL POR SEXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;2001;;;2012;;;2024;;;2001;;;2012;;;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Total;Hombres;Mujeres;Total;Hombres;Mujeres;Total;Hombres;Mujeres;Total;Hombres;Mujeres;Total;Hombres;Mujeres;Total;Hombres;Mujeres;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;332;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;333;Municipio/TIOC;La Paz;Sur Yungas;Yanacachi;Rural;4.250;2.349;1.901;6.420;3.435;2.985;7.615;3.934;3.681;100,0;55,3;44,7;100,0;53,5;46,5;100,0;51,7;48,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;334;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;Palos Blancos;16.786;9.356;7.430;24.731;13.450;11.281;27.137;14.341;12.796;100,0;55,7;44,3;100,0;54,4;45,6;100,0;52,8;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;335;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;Urbana;2.961;1.500;1.461;5.478;2.660;2.818;7.636;3.753;3.883;100,0;50,7;49,3;100,0;48,6;51,4;100,0;49,1;50,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;336;Municipio/TIOC;La Paz;Sur Yungas;Palos Blancos;Rural;13.825;7.856;5.969;19.253;10.790;8.463;19.501;10.588;8.913;100,0;56,8;43,2;100,0;56,0;44,0;100,0;54,3;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;337;Municipio/TIOC;La Paz;Sur Yungas;La Asunta;La Asunta;18.016;9.824;8.192;40.178;21.308;18.870;45.587;23.906;21.681;100,0;54,5;45,5;100,0;53,0;47,0;100,0;52,4;47,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;338;Municipio/TIOC;La Paz;Sur Yungas;La Asunta;Urbana;;;;2.364;1.196;1.168;2.890;1.413;1.477;;;;100,0;50,6;49,4;100,0;48,9;51,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;339;Municipio/TIOC;La Paz;Sur Yungas;La Asunta;Rural;18.016;9.824;8.192;37.814;20.112;17.702;42.697;22.493;20.204;100,0;54,5;45,5;100,0;53,2;46,8;100,0;52,7;47,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;340;Provincia;La Paz;Los Andes;;Los Andes;69.636;33.929;35.707;78.579;38.410;40.169;117.009;56.998;60.011;100,0;48,7;51,3;100,0;48,9;51,1;100,0;48,7;51,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;341;Provincia;La Paz;Los Andes;;Urbana;;;;2.257;1.082;1.175;29.744;14.562;15.182;;;;100,0;47,9;52,1;100,0;49,0;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;342;Provincia;La Paz;Los Andes;;Rural;69.636;33.929;35.707;76.322;37.328;38.994;87.265;42.436;44.829;100,0;48,7;51,3;100,0;48,9;51,1;100,0;48,6;51,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;343;Municipio/TIOC;La Paz;Los Andes;Pucarani;Pucarani;24.570;11.980;12.590;30.124;14.597;15.527;49.850;24.339;25.511;100,0;48,8;51,2;100,0;48,5;51,5;100,0;48,8;51,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;344;Municipio/TIOC;La Paz;Los Andes;Pucarani;Urbana;;;;;;;15.895;7.823;8.072;;;;;;;100,0;49,2;50,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;345;Municipio/TIOC;La Paz;Los Andes;Pucarani;Rural;24.570;11.980;12.590;30.124;14.597;15.527;33.955;16.516;17.439;100,0;48,8;51,2;100,0;48,5;51,5;100,0;48,6;51,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;346;Municipio/TIOC;La Paz;Los Andes;Laja;Laja;16.311;7.956;8.355;24.531;12.130;12.401;38.652;18.939;19.713;100,0;48,8;51,2;100,0;49,4;50,6;100,0;49,0;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;347;Municipio/TIOC;La Paz;Los Andes;Laja;Urbana;;;;;;;10.955;5.372;5.583;;;;;;;100,0;49,0;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;348;Municipio/TIOC;La Paz;Los Andes;Laja;Rural;16.311;7.956;8.355;24.531;12.130;12.401;27.697;13.567;14.130;100,0;48,8;51,2;100,0;49,4;50,6;100,0;49,0;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;349;Municipio/TIOC;La Paz;Los Andes;Batallas;Batallas;20.925;10.166;10.759;17.426;8.451;8.975;20.607;9.862;10.745;100,0;48,6;51,4;100,0;48,5;51,5;100,0;47,9;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;350;Municipio/TIOC;La Paz;Los Andes;Batallas;Urbana;;;;2.257;1.082;1.175;2.894;1.367;1.527;;;;100,0;47,9;52,1;100,0;47,2;52,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;351;Municipio/TIOC;La Paz;Los Andes;Batallas;Rural;20.925;10.166;10.759;15.169;7.369;7.800;17.713;8.495;9.218;100,0;48,6;51,4;100,0;48,6;51,4;100,0;48,0;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;352;Municipio/TIOC;La Paz;Los Andes;Puerto Pérez;Puerto Pérez;7.830;3.827;4.003;6.498;3.232;3.266;7.900;3.858;4.042;100,0;48,9;51,1;100,0;49,7;50,3;100,0;48,8;51,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;353;Municipio/TIOC;La Paz;Los Andes;Puerto Pérez;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;354;Municipio/TIOC;La Paz;Los Andes;Puerto Pérez;Rural;7.830;3.827;4.003;6.498;3.232;3.266;7.900;3.858;4.042;100,0;48,9;51,1;100,0;49,7;50,3;100,0;48,8;51,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;355;Provincia;La Paz;Aroma;;Aroma;86.480;43.799;42.681;98.205;49.845;48.360;112.736;57.178;55.558;100,0;50,6;49,4;100,0;50,8;49,2;100,0;50,7;49,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;356;Provincia;La Paz;Aroma;;Urbana;17.583;8.858;8.725;28.274;13.910;14.364;34.269;16.833;17.436;100,0;50,4;49,6;100,0;49,2;50,8;100,0;49,1;50,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;357;Provincia;La Paz;Aroma;;Rural;68.897;34.941;33.956;69.931;35.935;33.996;78.467;40.345;38.122;100,0;50,7;49,3;100,0;51,4;48,6;100,0;51,4;48,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;358;Municipio/TIOC;La Paz;Aroma;Sicasica;Sicasica;26.818;13.601;13.217;31.312;16.082;15.230;33.885;17.417;16.468;100,0;50,7;49,3;100,0;51,4;48,6;100,0;51,4;48,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;359;Municipio/TIOC;La Paz;Aroma;Sicasica;Urbana;6.817;3.495;3.322;11.098;5.522;5.576;9.664;4.661;5.003;100,0;51,3;48,7;100,0;49,8;50,2;100,0;48,2;51,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;360;Municipio/TIOC;La Paz;Aroma;Sicasica;Rural;20.001;10.106;9.895;20.214;10.560;9.654;24.221;12.756;11.465;100,0;50,5;49,5;100,0;52,2;47,8;100,0;52,7;47,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;361;Municipio/TIOC;La Paz;Aroma;Umala;Umala;9.583;5.005;4.578;8.903;4.583;4.320;9.102;4.634;4.468;100,0;52,2;47,8;100,0;51,5;48,5;100,0;50,9;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;362;Municipio/TIOC;La Paz;Aroma;Umala;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;363;Municipio/TIOC;La Paz;Aroma;Umala;Rural;9.583;5.005;4.578;8.903;4.583;4.320;9.102;4.634;4.468;100,0;52,2;47,8;100,0;51,5;48,5;100,0;50,9;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;364;Municipio/TIOC;La Paz;Aroma;Ayo Ayo;Ayo Ayo;6.981;3.470;3.511;7.798;3.977;3.821;11.258;5.778;5.480;100,0;49,7;50,3;100,0;51,0;49,0;100,0;51,3;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;365;Municipio/TIOC;La Paz;Aroma;Ayo Ayo;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;366;Municipio/TIOC;La Paz;Aroma;Ayo Ayo;Rural;6.981;3.470;3.511;7.798;3.977;3.821;11.258;5.778;5.480;100,0;49,7;50,3;100,0;51,0;49,0;100,0;51,3;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;367;Municipio/TIOC;La Paz;Aroma;Calamarca;Calamarca;12.112;6.101;6.011;12.413;6.307;6.106;15.327;7.744;7.583;100,0;50,4;49,6;100,0;50,8;49,2;100,0;50,5;49,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;368;Municipio/TIOC;La Paz;Aroma;Calamarca;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;369;Municipio/TIOC;La Paz;Aroma;Calamarca;Rural;12.112;6.101;6.011;12.413;6.307;6.106;15.327;7.744;7.583;100,0;50,4;49,6;100,0;50,8;49,2;100,0;50,5;49,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;370;Municipio/TIOC;La Paz;Aroma;Patacamaya;Patacamaya;20.039;10.187;9.852;22.858;11.375;11.483;25.148;12.564;12.584;100,0;50,8;49,2;100,0;49,8;50,2;100,0;50,0;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;371;Municipio/TIOC;La Paz;Aroma;Patacamaya;Urbana;8.414;4.184;4.230;11.249;5.454;5.795;13.440;6.641;6.799;100,0;49,7;50,3;100,0;48,5;51,5;100,0;49,4;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;372;Municipio/TIOC;La Paz;Aroma;Patacamaya;Rural;11.625;6.003;5.622;11.609;5.921;5.688;11.708;5.923;5.785;100,0;51,6;48,4;100,0;51,0;49,0;100,0;50,6;49,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;373;Municipio/TIOC;La Paz;Aroma;Colquencha;Colquencha;8.020;3.977;4.043;9.879;5.060;4.819;12.490;6.312;6.178;100,0;49,6;50,4;100,0;51,2;48,8;100,0;50,5;49,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;374;Municipio/TIOC;La Paz;Aroma;Colquencha;Urbana;2.352;1.179;1.173;3.085;1.559;1.526;7.464;3.732;3.732;100,0;50,1;49,9;100,0;50,5;49,5;100,0;50,0;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;375;Municipio/TIOC;La Paz;Aroma;Colquencha;Rural;5.668;2.798;2.870;6.794;3.501;3.293;5.026;2.580;2.446;100,0;49,4;50,6;100,0;51,5;48,5;100,0;51,3;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;376;Municipio/TIOC;La Paz;Aroma;Collana;Collana;2.927;1.458;1.469;5.042;2.461;2.581;5.526;2.729;2.797;100,0;49,8;50,2;100,0;48,8;51,2;100,0;49,4;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;377;Municipio/TIOC;La Paz;Aroma;Collana;Urbana;;;;2.842;1.375;1.467;3.701;1.799;1.902;;;;100,0;48,4;51,6;100,0;48,6;51,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;378;Municipio/TIOC;La Paz;Aroma;Collana;Rural;2.927;1.458;1.469;2.200;1.086;1.114;1.825;930;895;100,0;49,8;50,2;100,0;49,4;50,6;100,0;51,0;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;379;Provincia;La Paz;Nor Yungas;;Nor Yungas;23.681;12.460;11.221;36.327;18.601;17.726;51.241;26.343;24.898;100,0;52,6;47,4;100,0;51,2;48,8;100,0;51,4;48,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;380;Provincia;La Paz;Nor Yungas;;Urbana;4.402;2.156;2.246;2.353;1.140;1.213;5.824;2.870;2.954;100,0;49,0;51,0;100,0;48,4;51,6;100,0;49,3;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;381;Provincia;La Paz;Nor Yungas;;Rural;19.279;10.304;8.975;33.974;17.461;16.513;45.417;23.473;21.944;100,0;53,4;46,6;100,0;51,4;48,6;100,0;51,7;48,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;382;Municipio/TIOC;La Paz;Nor Yungas;Coroico;Coroico;12.237;6.641;5.596;19.397;10.141;9.256;27.711;14.271;13.440;100,0;54,3;45,7;100,0;52,3;47,7;100,0;51,5;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;383;Municipio/TIOC;La Paz;Nor Yungas;Coroico;Urbana;2.197;1.089;1.108;2.353;1.140;1.213;2.747;1.334;1.413;100,0;49,6;50,4;100,0;48,4;51,6;100,0;48,6;51,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;384;Municipio/TIOC;La Paz;Nor Yungas;Coroico;Rural;10.040;5.552;4.488;17.044;9.001;8.043;24.964;12.937;12.027;100,0;55,3;44,7;100,0;52,8;47,2;100,0;51,8;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;385;Municipio/TIOC;La Paz;Nor Yungas;Coripata;Coripata;11.444;5.819;5.625;16.930;8.460;8.470;23.530;12.072;11.458;100,0;50,8;49,2;100,0;50,0;50,0;100,0;51,3;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;386;Municipio/TIOC;La Paz;Nor Yungas;Coripata;Urbana;2.205;1.067;1.138;;;;3.077;1.536;1.541;100,0;48,4;51,6;;;;100,0;49,9;50,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;387;Municipio/TIOC;La Paz;Nor Yungas;Coripata;Rural;9.239;4.752;4.487;16.930;8.460;8.470;20.453;10.536;9.917;100,0;51,4;48,6;100,0;50,0;50,0;100,0;51,5;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;388;Provincia;La Paz;Abel Iturralde;;Abel Iturralde;11.828;6.604;5.224;18.073;9.836;8.237;22.700;12.325;10.375;100,0;55,8;44,2;100,0;54,4;45,6;100,0;54,3;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;389;Provincia;La Paz;Abel Iturralde;;Urbana;2.264;1.177;1.087;7.482;3.999;3.483;9.226;4.816;4.410;100,0;52,0;48,0;100,0;53,4;46,6;100,0;52,2;47,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;390;Provincia;La Paz;Abel Iturralde;;Rural;9.564;5.427;4.137;10.591;5.837;4.754;13.474;7.509;5.965;100,0;56,7;43,3;100,0;55,1;44,9;100,0;55,7;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;391;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Ixiamas;5.625;3.226;2.399;9.362;5.216;4.146;12.595;7.090;5.505;100,0;57,4;42,6;100,0;55,7;44,3;100,0;56,3;43,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;392;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Urbana;;;;4.030;2.227;1.803;4.791;2.595;2.196;;;;100,0;55,3;44,7;100,0;54,2;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;393;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Rural;5.625;3.226;2.399;5.332;2.989;2.343;7.804;4.495;3.309;100,0;57,4;42,6;100,0;56,1;43,9;100,0;57,6;42,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;394;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;San Buenaventura;6.203;3.378;2.825;8.711;4.620;4.091;10.105;5.235;4.870;100,0;54,5;45,5;100,0;53,0;47,0;100,0;51,8;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;395;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;Urbana;2.264;1.177;1.087;3.452;1.772;1.680;4.435;2.221;2.214;100,0;52,0;48,0;100,0;51,3;48,7;100,0;50,1;49,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;396;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;Rural;3.939;2.201;1.738;5.259;2.848;2.411;5.670;3.014;2.656;100,0;55,9;44,1;100,0;54,2;45,8;100,0;53,2;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;397;Provincia;La Paz;Bautista Saavedra;;Bautista Saavedra;11.374;5.806;5.568;16.308;8.426;7.882;22.374;11.891;10.483;100,0;51,0;49,0;100,0;51,7;48,3;100,0;53,1;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;398;Provincia;La Paz;Bautista Saavedra;;Urbana;;;;3.304;1.655;1.649;2.753;1.472;1.281;;;;100,0;50,1;49,9;100,0;53,5;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;399;Provincia;La Paz;Bautista Saavedra;;Rural;11.374;5.806;5.568;13.004;6.771;6.233;19.621;10.419;9.202;100,0;51,0;49,0;100,0;52,1;47,9;100,0;53,1;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;400;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Charazani;9.161;4.732;4.429;13.023;6.772;6.251;15.763;8.338;7.425;100,0;51,7;48,3;100,0;52,0;48,0;100,0;52,9;47,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;401;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Urbana;;;;3.304;1.655;1.649;2.753;1.472;1.281;;;;100,0;50,1;49,9;100,0;53,5;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;402;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Rural;9.161;4.732;4.429;9.719;5.117;4.602;13.010;6.866;6.144;100,0;51,7;48,3;100,0;52,6;47,4;100,0;52,8;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;403;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Curva;2.213;1.074;1.139;3.285;1.654;1.631;6.611;3.553;3.058;100,0;48,5;51,5;100,0;50,4;49,6;100,0;53,7;46,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;404;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;405;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Rural;2.213;1.074;1.139;3.285;1.654;1.631;6.611;3.553;3.058;100,0;48,5;51,5;100,0;50,4;49,6;100,0;53,7;46,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;406;Provincia;La Paz;Manco Kapac;;Manco Kapac;22.892;11.021;11.871;27.244;13.298;13.946;34.152;17.092;17.060;100,0;48,1;51,9;100,0;48,8;51,2;100,0;50,0;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;407;Provincia;La Paz;Manco Kapac;;Urbana;4.161;2.041;2.120;9.190;4.551;4.639;9.713;4.896;4.817;100,0;49,1;50,9;100,0;49,5;50,5;100,0;50,4;49,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;408;Provincia;La Paz;Manco Kapac;;Rural;18.731;8.980;9.751;18.054;8.747;9.307;24.439;12.196;12.243;100,0;47,9;52,1;100,0;48,4;51,6;100,0;49,9;50,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;409;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Copacabana;14.586;6.958;7.628;14.931;7.269;7.662;17.463;8.481;8.982;100,0;47,7;52,3;100,0;48,7;51,3;100,0;48,6;51,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;410;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Urbana;4.161;2.041;2.120;5.731;2.829;2.902;6.078;2.965;3.113;100,0;49,1;50,9;100,0;49,4;50,6;100,0;48,8;51,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;411;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Rural;10.425;4.917;5.508;9.200;4.440;4.760;11.385;5.516;5.869;100,0;47,2;52,8;100,0;48,3;51,7;100,0;48,4;51,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;412;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;San Pedro de Tiquina;6.093;3.034;3.059;6.052;2.945;3.107;9.164;4.625;4.539;100,0;49,8;50,2;100,0;48,7;51,3;100,0;50,5;49,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
